"name","artist","artistPopularity","artistFollowers","popularity","topTrackOrder","danceability","energy","speechiness","trackURL","trackPrev","artistURL","image"
"red velve7","Joy Orbison","50","63861","41","8","0.31","0.561","0.0459","https://open.spotify.com/track/4qQchczFCdYNGEZBsVEg8s","https://p.scdn.co/mp3-preview/6abdab08ae0e6cfd7b943896d79bec20e9828bdf?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg","https://i.scdn.co/image/ab6761610000e5ebc86b26ee98dd1a8993a016de"
"sparko","Joy Orbison","50","63861","41","9","0.725","0.432","0.174","https://open.spotify.com/track/6SqxjFzb0cvtWyEE3elRj3","https://p.scdn.co/mp3-preview/6c19b2dc30a5747f43819ffffd0d48967a2db4ea?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg","https://i.scdn.co/image/ab6761610000e5ebc86b26ee98dd1a8993a016de"
"bernard?","Joy Orbison","50","63861","40","10","0.735","0.499","0.0827","https://open.spotify.com/track/0Gso5XB2ApHl9eNAdigFNr","https://p.scdn.co/mp3-preview/48b6385759588271e1b77398003d53a0d9b9c39d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg","https://i.scdn.co/image/ab6761610000e5ebc86b26ee98dd1a8993a016de"
"Run","Kasablanca","53","7430","63","1","0.366","0.802","0.0357","https://open.spotify.com/track/0yjxW8s0Uuk9uKi0Nh9B7T","https://p.scdn.co/mp3-preview/973f3c2dcc9bf1522408a5f53da65f653ab567e5?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/297Z0teiCkp5s9eneWROpI","https://i.scdn.co/image/ab6761610000e5eb3b5936e91d8734499fbef8dc"
"Hold Me Close - Vintage Culture Remix","Kasablanca","53","7430","56","2","0.612","0.774","0.0469","https://open.spotify.com/track/1r8Y3er5sLDfD9rVFRhhyz","https://p.scdn.co/mp3-preview/cb2acc094d43d0113f0c6420fc234c1dd07f1617?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/297Z0teiCkp5s9eneWROpI","https://i.scdn.co/image/ab6761610000e5eb3b5936e91d8734499fbef8dc"
"Immunity","Kasablanca","53","7430","53","3","0.419","0.897","0.0396","https://open.spotify.com/track/4RVcOvimtLKS94rEEzxYtB","https://p.scdn.co/mp3-preview/588d358fed6810df7dcccfaf12de5a14762548ce?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/297Z0teiCkp5s9eneWROpI","https://i.scdn.co/image/ab6761610000e5eb3b5936e91d8734499fbef8dc"
"Synthetic Blues","Kasablanca","53","7430","38","4","0.588","0.839","0.0448","https://open.spotify.com/track/3NQAZFYK0HTA1l9lIB5U3O","https://p.scdn.co/mp3-preview/7bf7a53c81f802a304be0ed954bdf17c88e42d5f?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/297Z0teiCkp5s9eneWROpI","https://i.scdn.co/image/ab6761610000e5eb3b5936e91d8734499fbef8dc"
"Can You Hear Me Now?","Kasablanca","53","7430","43","5","0.659","0.826","0.0376","https://open.spotify.com/track/2rZi8e0Aoom140GJTExMhW","https://p.scdn.co/mp3-preview/b7c977d86033e4f96cb629bd44e9516ffde6c27c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/297Z0teiCkp5s9eneWROpI","https://i.scdn.co/image/ab6761610000e5eb3b5936e91d8734499fbef8dc"
"Hold Me Close (ASOT 1055) - AVIRA Remix","Kasablanca","53","7430","42","6","0.549","0.844","0.045","https://open.spotify.com/track/7sZDYGISDcaQwviNUq32Es","https://p.scdn.co/mp3-preview/79560b8915a2de87cb6bf6fbc8e35a0a6dad43a1?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/297Z0teiCkp5s9eneWROpI","https://i.scdn.co/image/ab6761610000e5eb3b5936e91d8734499fbef8dc"
"Alive - Joachim Pastor Remix","Kasablanca","53","7430","42","7","0.656","0.79","0.0526","https://open.spotify.com/track/3861Kxj3FITxsP2vul8dPi","https://p.scdn.co/mp3-preview/e26479255aa0d9fef6e6661f51f86cb24699010e?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/297Z0teiCkp5s9eneWROpI","https://i.scdn.co/image/ab6761610000e5eb3b5936e91d8734499fbef8dc"
"Cronus","Kasablanca","53","7430","41","8","0.667","0.937","0.0462","https://open.spotify.com/track/2SDuPSd6KCcyy1lHK2rlKV","https://p.scdn.co/mp3-preview/d99b32f7fa537d2758c20176b547f99a81ac44cf?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/297Z0teiCkp5s9eneWROpI","https://i.scdn.co/image/ab6761610000e5eb3b5936e91d8734499fbef8dc"
"Synthetic Blues - Matt Fax Remix","Kasablanca","53","7430","41","9","0.501","0.954","0.0508","https://open.spotify.com/track/6ehlqtFuD1KHWVddhrP2k1","https://p.scdn.co/mp3-preview/d4eb7f1583273ca2c2177e55d026342803033bb5?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/297Z0teiCkp5s9eneWROpI","https://i.scdn.co/image/ab6761610000e5eb3b5936e91d8734499fbef8dc"
"Synthetic Blues (ABGT470) - Matt Fax Remix","Kasablanca","53","7430","40","10","0.536","0.904","0.0532","https://open.spotify.com/track/6DnOE74kSaIMuAff2gBAen","https://p.scdn.co/mp3-preview/b997d0435c1d087158ed444f060e760c2349bd74?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/297Z0teiCkp5s9eneWROpI","https://i.scdn.co/image/ab6761610000e5eb3b5936e91d8734499fbef8dc"
"Spine (feat. Something Human) [Kudeki Noodle Girl Remix]","Kudeki","0","5","5","1","0.802","0.793","0.065","https://open.spotify.com/track/5lwwUp3nL8zCiE5ThusKs1","https://p.scdn.co/mp3-preview/5bedba736877749889bf6895dcb65adefd86f4bc?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2YtBU4nVIalfA7dKgWVuPV","nan"
"Magic Carpet","Kyle Watson","54","89173","60","1","0.794","0.684","0.0668","https://open.spotify.com/track/7nEJrG2KIiH6PoDL1Ae5at","nan","https://open.spotify.com/artist/7LJSAfWhO7jhjnewy6pKyZ","https://i.scdn.co/image/ab6761610000e5eb53875432a86ffddc0883e4ec"
"I Got You","Kyle Watson","54","89173","54","2","0.874","0.684","0.0733","https://open.spotify.com/track/3iMYKoUsn5X0ctIAXvgmSf","nan","https://open.spotify.com/artist/7LJSAfWhO7jhjnewy6pKyZ","https://i.scdn.co/image/ab6761610000e5eb53875432a86ffddc0883e4ec"
"Sides","Kyle Watson","54","89173","53","3","0.988","0.464","0.156","https://open.spotify.com/track/6yivOJPOYO9dix2AXByYSK","https://p.scdn.co/mp3-preview/e5c0c2bcea0a5f1f28d4561fc88d224ecf4db540?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7LJSAfWhO7jhjnewy6pKyZ","https://i.scdn.co/image/ab6761610000e5eb53875432a86ffddc0883e4ec"
"Late Night Phone Call","Kyle Watson","54","89173","51","4","0.799","0.835","0.058","https://open.spotify.com/track/1LniG5wUZtxdnqMztM1KU8","https://p.scdn.co/mp3-preview/d3b76706c4df1ff7602ccf65dd94ffb50961fb48?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7LJSAfWhO7jhjnewy6pKyZ","https://i.scdn.co/image/ab6761610000e5eb53875432a86ffddc0883e4ec"
"Dominoes (feat. Sam Phay)","Kyle Watson","54","89173","50","5","0.722","0.617","0.04","https://open.spotify.com/track/23TU00ZacXcRMkL4iclubv","https://p.scdn.co/mp3-preview/57f09ecb5b595ed4368dfdd4cc4ec5b6b1c323ad?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7LJSAfWhO7jhjnewy6pKyZ","https://i.scdn.co/image/ab6761610000e5eb53875432a86ffddc0883e4ec"
"Moments","Kyle Watson","54","89173","47","6","0.803","0.662","0.0377","https://open.spotify.com/track/2LAmMdTuNzuwJGyPgCosdt","https://p.scdn.co/mp3-preview/4d39cdafc277bef6cdb63c559c005cda6a307646?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7LJSAfWhO7jhjnewy6pKyZ","https://i.scdn.co/image/ab6761610000e5eb53875432a86ffddc0883e4ec"
"Conversations","Kyle Watson","54","89173","46","7","0.867","0.506","0.0618","https://open.spotify.com/track/5Pr1Z1a54h4u1takGhdAYA","https://p.scdn.co/mp3-preview/8b531855f33be1f4bdde226c4f0d0559c12697a5?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7LJSAfWhO7jhjnewy6pKyZ","https://i.scdn.co/image/ab6761610000e5eb53875432a86ffddc0883e4ec"
"Solace","Kyle Watson","54","89173","44","8","0.698","0.584","0.0771","https://open.spotify.com/track/6Ai5x8QqLOwrbqm67Q8ldW","https://p.scdn.co/mp3-preview/341fef80ab0c1abe5f6d477f879a7091388c9a4f?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7LJSAfWhO7jhjnewy6pKyZ","https://i.scdn.co/image/ab6761610000e5eb53875432a86ffddc0883e4ec"
"My Level","Kyle Watson","54","89173","44","9","0.819","0.851","0.0938","https://open.spotify.com/track/5k0O8AN6LTMLWAzDwYwLRo","https://p.scdn.co/mp3-preview/e46edef1bdb35d457e01f0b6a640aacfab37f5d0?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7LJSAfWhO7jhjnewy6pKyZ","https://i.scdn.co/image/ab6761610000e5eb53875432a86ffddc0883e4ec"
"Hold On (feat. Hans Lowie)","Kyle Watson","54","89173","43","10","0.791","0.628","0.0466","https://open.spotify.com/track/6NuGbFbuehLmCklBz5swkQ","https://p.scdn.co/mp3-preview/22bfc648d281e212695686f5ed430c27ee6dfad3?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7LJSAfWhO7jhjnewy6pKyZ","https://i.scdn.co/image/ab6761610000e5eb53875432a86ffddc0883e4ec"
"False Reactions","Lastlings","53","46929","55","1","0.632","0.813","0.0322","https://open.spotify.com/track/40bOS5DkpMM7UJB3xZkHoq","nan","https://open.spotify.com/artist/0M7GyeyRi2fG8c1LdP4jhi","https://i.scdn.co/image/ab6761610000e5ebe2be388d28199f49ae84bf2d"
"No Time - RÜFÜS DU SOL Remix","Lastlings","53","46929","45","2","0.596","0.903","0.0334","https://open.spotify.com/track/3cjtV7mrujTD5DjrzMY6km","nan","https://open.spotify.com/artist/0M7GyeyRi2fG8c1LdP4jhi","https://i.scdn.co/image/ab6761610000e5ebe2be388d28199f49ae84bf2d"
"All We Have (feat. Lastlings)","Lastlings","53","46929","49","3","0.716","0.682","0.0372","https://open.spotify.com/track/3sstd2afQEb5yQw0ldiKI5","nan","https://open.spotify.com/artist/0M7GyeyRi2fG8c1LdP4jhi","https://i.scdn.co/image/ab6761610000e5ebe2be388d28199f49ae84bf2d"
"No Time","Lastlings","53","46929","48","4","0.681","0.819","0.0327","https://open.spotify.com/track/1FG2lH6gxJCX94kOg2Sozp","nan","https://open.spotify.com/artist/0M7GyeyRi2fG8c1LdP4jhi","https://i.scdn.co/image/ab6761610000e5ebe2be388d28199f49ae84bf2d"
"I've Got You - Rinzen Remix","Lastlings","53","46929","47","5","0.588","0.922","0.0351","https://open.spotify.com/track/1w97JZClGdXkoqWJsIUYNZ","nan","https://open.spotify.com/artist/0M7GyeyRi2fG8c1LdP4jhi","https://i.scdn.co/image/ab6761610000e5ebe2be388d28199f49ae84bf2d"
"Deja Vu","Lastlings","53","46929","47","6","0.653","0.816","0.0454","https://open.spotify.com/track/1jPh0c76C5RfbjjBIBZ69P","nan","https://open.spotify.com/artist/0M7GyeyRi2fG8c1LdP4jhi","https://i.scdn.co/image/ab6761610000e5ebe2be388d28199f49ae84bf2d"
"Take My Hand - Torren Foot Club Mix","Lastlings","53","46929","39","7","0.781","0.892","0.0615","https://open.spotify.com/track/1n2yF4ZBUKgC2X8Zw2ozQe","nan","https://open.spotify.com/artist/0M7GyeyRi2fG8c1LdP4jhi","https://i.scdn.co/image/ab6761610000e5ebe2be388d28199f49ae84bf2d"
"Visions - jamesjamesjames Remix","Lastlings","53","46929","45","8","0.817","0.844","0.0577","https://open.spotify.com/track/7nbMyWcTfIydxb9iXAtNaE","nan","https://open.spotify.com/artist/0M7GyeyRi2fG8c1LdP4jhi","https://i.scdn.co/image/ab6761610000e5ebe2be388d28199f49ae84bf2d"
"Verona","Lastlings","53","46929","44","9","0.66","0.28","0.0294","https://open.spotify.com/track/7sIZcntN4MgDOz36jqJV5o","https://p.scdn.co/mp3-preview/6f311b8ba323ebd1b40bcc9b078393a9f0efe1a9?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0M7GyeyRi2fG8c1LdP4jhi","https://i.scdn.co/image/ab6761610000e5ebe2be388d28199f49ae84bf2d"
"Take My Hand","Lastlings","53","46929","44","10","0.676","0.745","0.0395","https://open.spotify.com/track/114Sm4QCw5hOS9VyvKJaMM","nan","https://open.spotify.com/artist/0M7GyeyRi2fG8c1LdP4jhi","https://i.scdn.co/image/ab6761610000e5ebe2be388d28199f49ae84bf2d"
"Fork in the Path - David Marston & Dan Izco Remix","Life on Planets","46","12989","52","1","0.856","0.497","0.0519","https://open.spotify.com/track/3Vfgxlc8o8E1UlhCbQK1F8","https://p.scdn.co/mp3-preview/9cd3a30f1dd122b92bd3baa6fbd6cc94a42388cc?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2EtksajEPOMDkyVKMZi1eO","https://i.scdn.co/image/ab6761610000e5eb66a5ad4db94a52f063cffd11"
"Gold Action","Life on Planets","46","12989","50","2","0.962","0.607","0.0542","https://open.spotify.com/track/1TNHkCfUOLTGQEG6KPnDne","https://p.scdn.co/mp3-preview/85ae7b15fc25938604016760bd5b8779609047e0?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2EtksajEPOMDkyVKMZi1eO","https://i.scdn.co/image/ab6761610000e5eb66a5ad4db94a52f063cffd11"
"Fork In The Path","Life on Planets","46","12989","47","3","0.893","0.363","0.107","https://open.spotify.com/track/5Yr7qPqPkBuu9TieDimDjF","https://p.scdn.co/mp3-preview/d6dd466ec7466f5957048d41112d04f64608b9e0?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2EtksajEPOMDkyVKMZi1eO","https://i.scdn.co/image/ab6761610000e5eb66a5ad4db94a52f063cffd11"
"Love so Fleeting - Nick Monaco Remix","Life on Planets","46","12989","41","4","0.911","0.319","0.0517","https://open.spotify.com/track/7tzs9BBnFqUEMukc0Sks4b","https://p.scdn.co/mp3-preview/3c30edeb784448471788e64c3c11c4f8a7fae922?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2EtksajEPOMDkyVKMZi1eO","https://i.scdn.co/image/ab6761610000e5eb66a5ad4db94a52f063cffd11"
"Man U Need","Life on Planets","46","12989","41","5","0.923","0.335","0.0552","https://open.spotify.com/track/3CyxqlMZ3AwGExRgNAtPoS","https://p.scdn.co/mp3-preview/f9a0ce6e96b6c0d3e45ba76f2d76d1a4c9458a47?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2EtksajEPOMDkyVKMZi1eO","https://i.scdn.co/image/ab6761610000e5eb66a5ad4db94a52f063cffd11"
"Take Your Time","Life on Planets","46","12989","40","6","0.783","0.367","0.0479","https://open.spotify.com/track/0hgqjEMdTWuOpCPMWgXyCG","https://p.scdn.co/mp3-preview/8be245e1ca107f59f5cfa044109358b73573cbf9?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2EtksajEPOMDkyVKMZi1eO","https://i.scdn.co/image/ab6761610000e5eb66a5ad4db94a52f063cffd11"
"Grateful","Life on Planets","46","12989","38","7","0.825","0.587","0.0368","https://open.spotify.com/track/4M11Sm4XtZq1Yg6ESIcROx","https://p.scdn.co/mp3-preview/667d362dd1caa2111250704bc9e6ac8c8ef0b3a0?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2EtksajEPOMDkyVKMZi1eO","https://i.scdn.co/image/ab6761610000e5eb66a5ad4db94a52f063cffd11"
"The Outcast - Life on Planets Edited Acoustic Version","Life on Planets","46","12989","38","8","0.874","0.475","0.0445","https://open.spotify.com/track/6y2fftJ4JRRV7do75wNhVn","https://p.scdn.co/mp3-preview/5306955c51689a731954c26f6ec7c4d5d05349af?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2EtksajEPOMDkyVKMZi1eO","https://i.scdn.co/image/ab6761610000e5eb66a5ad4db94a52f063cffd11"
"Apollo","Life on Planets","46","12989","37","9","0.809","0.436","0.0472","https://open.spotify.com/track/4oqjDOt0dHGolyOwhGHwVy","https://p.scdn.co/mp3-preview/3bea34cd7b5079df0ef78b9bf621a6083ef075c9?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2EtksajEPOMDkyVKMZi1eO","https://i.scdn.co/image/ab6761610000e5eb66a5ad4db94a52f063cffd11"
"Stay","Life on Planets","46","12989","36","10","0.838","0.675","0.122","https://open.spotify.com/track/6gbS82xMgpSQ1rZQrG5zxz","https://p.scdn.co/mp3-preview/1c73195b07ddab90bc85d0494b8c428b91606f7a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2EtksajEPOMDkyVKMZi1eO","https://i.scdn.co/image/ab6761610000e5eb66a5ad4db94a52f063cffd11"
"I Need You","Maxinne","38","5106","47","1","0.796","0.95","0.0562","https://open.spotify.com/track/1NMmSM6DYwhAf7027fowmD","https://p.scdn.co/mp3-preview/366a8771beb992d7f9609e58194b0ae05303b582?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3sv9dCyzqOsGcJHPl5seiq","https://i.scdn.co/image/ab6761610000e5ebae196211540fef6b80804aa4"
"What We Do - Radio Edit","Maxinne","38","5106","39","2","0.802","0.97","0.0425","https://open.spotify.com/track/5pT4oCTVYmkOHM39MSGF2O","https://p.scdn.co/mp3-preview/6c724bf979ae09863bed19be9202366f7a3bf391?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3sv9dCyzqOsGcJHPl5seiq","https://i.scdn.co/image/ab6761610000e5ebae196211540fef6b80804aa4"
"Tell Me Something","Maxinne","38","5106","39","3","0.683","0.834","0.0421","https://open.spotify.com/track/5SeNGp3yNfgEUcCupSqrcG","https://p.scdn.co/mp3-preview/4614a12b92f47858c866e80cd473f6f8e1baff7f?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3sv9dCyzqOsGcJHPl5seiq","https://i.scdn.co/image/ab6761610000e5ebae196211540fef6b80804aa4"
"Get Up","Maxinne","38","5106","35","4","0.802","0.987","0.0533","https://open.spotify.com/track/1r9r82AYDut2sREarkKX7a","https://p.scdn.co/mp3-preview/6a529f72c566f06f9c1028d5301113ca4c77fb16?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3sv9dCyzqOsGcJHPl5seiq","https://i.scdn.co/image/ab6761610000e5ebae196211540fef6b80804aa4"
"Want You To Know","Maxinne","38","5106","27","5","0.724","0.9","0.0405","https://open.spotify.com/track/1Zl6G1PCJNMXzJFWbynpjd","https://p.scdn.co/mp3-preview/8e4ee7f708bf99b16a91ed18eb9aa37917375220?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3sv9dCyzqOsGcJHPl5seiq","https://i.scdn.co/image/ab6761610000e5ebae196211540fef6b80804aa4"
"See Right Before My Eyes","Maxinne","38","5106","27","6","0.685","0.967","0.046","https://open.spotify.com/track/0eZA97RIyDKqOnOkYfJ5Np","https://p.scdn.co/mp3-preview/3ffd272f39b731edb3ad8510373a173fa03aa361?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3sv9dCyzqOsGcJHPl5seiq","https://i.scdn.co/image/ab6761610000e5ebae196211540fef6b80804aa4"
"Outta My Head","Maxinne","38","5106","23","7","0.805","0.957","0.0632","https://open.spotify.com/track/5zIM1CDgiT9tXO8QGKpuZ1","https://p.scdn.co/mp3-preview/d545bf6c64298439e2a215f63091d4ff768e0cd6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3sv9dCyzqOsGcJHPl5seiq","https://i.scdn.co/image/ab6761610000e5ebae196211540fef6b80804aa4"
"Running","Maxinne","38","5106","22","8","0.719","0.994","0.0685","https://open.spotify.com/track/3I1ntdWHluMoFCI2JhtRSL","https://p.scdn.co/mp3-preview/b21917f33e7d5ddbb725a1e355eb9a350231a23a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3sv9dCyzqOsGcJHPl5seiq","https://i.scdn.co/image/ab6761610000e5ebae196211540fef6b80804aa4"
"Take It Anymore","Maxinne","38","5106","22","9","0.746","0.723","0.0443","https://open.spotify.com/track/7lOsKqvqbv0PCqia5Jt8Sd","https://p.scdn.co/mp3-preview/e19e6a5a03e3063ce36d6ab7f931014466f694a8?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3sv9dCyzqOsGcJHPl5seiq","https://i.scdn.co/image/ab6761610000e5ebae196211540fef6b80804aa4"
"Control","Maxinne","38","5106","22","10","0.779","0.65","0.0634","https://open.spotify.com/track/2SFnPcB5VLcGjj70g5sc9n","https://p.scdn.co/mp3-preview/ca1846736d99746d4e3c8b83a59375c4bdf32a68?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3sv9dCyzqOsGcJHPl5seiq","https://i.scdn.co/image/ab6761610000e5ebae196211540fef6b80804aa4"
"Who Are You? - Chris Lake Remix","Miane","43","3967","54","1","0.786","0.87","0.0507","https://open.spotify.com/track/7LVEBvmKB5uDTg0CGqDo3p","nan","https://open.spotify.com/artist/6bprXdW2g8kg49tNslPQ6X","https://i.scdn.co/image/ab6761610000e5eb549a3dc359f2e89e3fe806f5"
"Who Are You?","Miane","43","3967","46","2","0.837","0.903","0.0485","https://open.spotify.com/track/2igAp74O4rtV540H9hMnyQ","nan","https://open.spotify.com/artist/6bprXdW2g8kg49tNslPQ6X","https://i.scdn.co/image/ab6761610000e5eb549a3dc359f2e89e3fe806f5"
"W You","Miane","43","3967","42","3","0.8","0.802","0.0536","https://open.spotify.com/track/68Yzp97MiIjkS3vVMdRK38","https://p.scdn.co/mp3-preview/08c58fd19d74b08e839f7f13cc242d9dfb6a544a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6bprXdW2g8kg49tNslPQ6X","https://i.scdn.co/image/ab6761610000e5eb549a3dc359f2e89e3fe806f5"
"Don't Wanna Lie","Miane","43","3967","39","4","0.722","0.848","0.0451","https://open.spotify.com/track/5r5MjmaLklyNOzKXY6Fqm5","nan","https://open.spotify.com/artist/6bprXdW2g8kg49tNslPQ6X","https://i.scdn.co/image/ab6761610000e5eb549a3dc359f2e89e3fe806f5"
"House so House","Miane","43","3967","37","5","0.9","0.748","0.0757","https://open.spotify.com/track/5V3MXqfIUojbh5vtG1yqB7","https://p.scdn.co/mp3-preview/6e7ca868e53795c5837d35f22cf3d4c5bba41cb3?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6bprXdW2g8kg49tNslPQ6X","https://i.scdn.co/image/ab6761610000e5eb549a3dc359f2e89e3fe806f5"
"My Girls","Miane","43","3967","35","6","0.806","0.97","0.055","https://open.spotify.com/track/4ZxkCONFfYXeNZ9Dy4G4uT","https://p.scdn.co/mp3-preview/e1a0e26eac1c3fcd2458bef16f590a674c289145?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6bprXdW2g8kg49tNslPQ6X","https://i.scdn.co/image/ab6761610000e5eb549a3dc359f2e89e3fe806f5"
"Body Language - Miane Remix","Miane","43","3967","35","7","0.769","0.939","0.0705","https://open.spotify.com/track/3s7JG2jZHkjL86m9e1YQqE","nan","https://open.spotify.com/artist/6bprXdW2g8kg49tNslPQ6X","https://i.scdn.co/image/ab6761610000e5eb549a3dc359f2e89e3fe806f5"
"Not Today","Miane","43","3967","32","8","0.802","0.965","0.0436","https://open.spotify.com/track/4kWd8sg1iAZvAiu5aJjlku","https://p.scdn.co/mp3-preview/f0738c99908ee3dd78279c90bd5010fea472ffde?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6bprXdW2g8kg49tNslPQ6X","https://i.scdn.co/image/ab6761610000e5eb549a3dc359f2e89e3fe806f5"
"Upon Burning Skies - Miane Remix","Miane","43","3967","31","9","0.777","0.768","0.0413","https://open.spotify.com/track/4ZXE8SNNljlVATyUdIUp26","https://p.scdn.co/mp3-preview/60377943f047e3a032abfca1be626a4d530399c8?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6bprXdW2g8kg49tNslPQ6X","https://i.scdn.co/image/ab6761610000e5eb549a3dc359f2e89e3fe806f5"
"Nanai","Miane","43","3967","23","10","0.8","0.935","0.0632","https://open.spotify.com/track/22h1x8HUgYEYtoPwjkxLmH","https://p.scdn.co/mp3-preview/7429da0fe131df03d30d5b7dc4529e55b28ef0a7?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/6bprXdW2g8kg49tNslPQ6X","https://i.scdn.co/image/ab6761610000e5eb549a3dc359f2e89e3fe806f5"
"Harcourt Street - Nastia Remix","Nastia","11","4187","21","1","0.87","0.578","0.0573","https://open.spotify.com/track/0s7nlw6ds017OnvNRk0O7S","https://p.scdn.co/mp3-preview/f854acebbd152abd5d5955b111b5f980f436d3e4?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0hO43f5QyMb7EzmWybB4Ip","https://i.scdn.co/image/ab67616d0000b273e587910d9042557ca775c4a1"
"Mistery","Nastia","11","4187","14","2","0.608","0.381","0.0457","https://open.spotify.com/track/6sDdcGql70QSAgFH4zMQ0v","https://p.scdn.co/mp3-preview/03428328e853cb25e371398dbb8768144392c11f?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0hO43f5QyMb7EzmWybB4Ip","https://i.scdn.co/image/ab67616d0000b273e587910d9042557ca775c4a1"
